Number_of_topics,Beta,c_v,u_mass,c_uci,c_npmi
225,0.05,0.404248845,-4.874311033,-3.878768265,-0.114674415
146,0.08,0.410423451,-4.824851411,-4.12211786,-0.114745971
101,1,0.410660294,-5.0267671,-4.251907481,-0.114753698
84,0.5,0.47649885,-5.970611745,-5.00641826,-0.114777314
325,0.05,0.412999225,-5.369347038,-3.926198678,-0.114810326
275,0.005,0.407118273,-5.089558458,-3.912191621,-0.114880683
62,0.3,0.454944907,-6.769216532,-4.962453666,-0.114883
97,0.1,0.443901031,-5.239772705,-4.334655515,-0.114907372
69,0.3,0.480209945,-6.825062353,-4.989076581,-0.114919357
84,0.3,0.499199288,-6.730164113,-5.07880227,-0.114940646
76,0.5,0.483287619,-5.533050965,-5.26309402,-0.114979797
133,0.08,0.423237687,-4.797276715,-4.26832359,-0.114989829
141,0.08,0.417742295,-4.736875816,-4.190995085,-0.115011708
136,0.4,0.436251285,-5.801660623,-4.411230199,-0.115170737
124,0.5,0.433164707,-5.788633138,-4.483794252,-0.115188033
125,0.8,0.438028442,-5.497965697,-4.408447636,-0.115188598
57,0.5,0.48393957,-6.913767644,-5.052286721,-0.115283202
55,0.3,0.469271003,-7.368287208,-4.940537796,-0.115316486
315,0.005,0.414862746,-5.415059772,-3.985709638,-0.115340101
107,0.4,0.448575458,-6.039172398,-4.664673389,-0.115360109
185,1,0.422134719,-5.38753793,-4.200788386,-0.115391999
111,0.1,0.43885539,-5.054986074,-4.250604093,-0.115420012
109,0.08,0.40874518,-4.727389546,-4.210224891,-0.115478625
85,0.1,0.449762912,-5.67902825,-4.423370548,-0.115480882
85,0.1,0.449762912,-5.67902825,-4.423370548,-0.115480882
135,0.9,0.395938462,-5.258724676,-4.134717902,-0.115481594
82,0.09,0.44541265,-5.319153594,-4.439893667,-0.115503024
117,0.08,0.432749958,-5.048923497,-4.385236419,-0.115527959
300,0.005,0.405672094,-5.269782137,-3.940267915,-0.115611606
110,0.09,0.418496877,-4.79191667,-4.207884095,-0.115616369
76,0.6,0.500273874,-5.350043944,-5.273529095,-0.115720659
131,0.8,0.418198551,-5.569317499,-4.265351513,-0.11573357
121,0.6,0.435116219,-5.665641195,-4.495626921,-0.115750436
315,0.001,0.414065054,-5.412025993,-3.983580879,-0.115757767
130,0.08,0.424744462,-4.935742307,-4.264890552,-0.115760683
280,0.001,0.401723931,-4.914674746,-3.890479022,-0.11578999
135,0.8,0.398598012,-5.629112217,-4.162344152,-0.115806645
137,0.09,0.424278614,-4.927413887,-4.167681018,-0.115823966
146,0.3,0.443995323,-5.817390877,-4.541373982,-0.115826614
175,1,0.40909239,-5.270126458,-4.184696886,-0.115836459
315,0.01,0.416879186,-5.418776613,-3.992022521,-0.115864183
330,0.01,0.410315119,-5.415934323,-3.963341489,-0.115941691
138,0.09,0.425127364,-5.218165695,-4.179214847,-0.115983029
41,0.9,0.448621446,-6.941930702,-5.214879532,-0.116035773
205,1,0.4146214,-5.665787954,-4.212863767,-0.116115458
126,0.3,0.445751674,-6.023576592,-4.536481627,-0.116118875
145,0.9,0.396147818,-4.715602776,-4.175676179,-0.116133298
275,0.001,0.404286112,-5.063776683,-3.916302758,-0.116133893
101,0.09,0.421904587,-5.107728777,-4.265336857,-0.116200404
96,0.3,0.492963504,-5.64362241,-5.09073181,-0.116222675
109,0.8,0.411176684,-5.37354221,-4.338719534,-0.116244356
129,0.08,0.400470812,-4.698068032,-4.170219637,-0.11635855
129,1,0.426131957,-4.961189115,-4.395221129,-0.116362342
165,1,0.406730919,-5.31747477,-4.306589974,-0.11638438
260,0.005,0.390211343,-4.953282786,-3.866851324,-0.116431335
66,0.3,0.49485128,-7.359152897,-5.013606021,-0.116437188
110,0.9,0.415417126,-4.949259423,-4.417261888,-0.116442396
260,0.01,0.393842782,-4.983015565,-3.884656061,-0.116456182
70,0.3,0.471388272,-7.014988976,-5.04683694,-0.116463874
89,0.6,0.439509181,-5.676534298,-4.560557505,-0.116463974
275,0.01,0.406694191,-5.081193485,-3.951034782,-0.116507523
143,0.9,0.408053125,-5.134135525,-4.102244509,-0.116508119
114,0.3,0.46053,-6.227430882,-4.661301894,-0.116522774
122,0.08,0.424225853,-4.687613997,-4.207281772,-0.116559889
131,0.7,0.434493352,-5.613249202,-4.472773427,-0.116569992
87,0.3,0.471097273,-6.320679363,-4.895056285,-0.116626118
136,0.08,0.410006696,-4.945513269,-4.172741226,-0.116646254
260,0.001,0.39047487,-4.902413308,-3.867415799,-0.116692606
109,0.6,0.420789177,-5.465014799,-4.396509869,-0.116695096
150,0.4,0.431236268,-5.986568896,-4.388845837,-0.116706412
109,0.7,0.435351633,-4.963987798,-4.537854841,-0.116731313
145,0.8,0.403529812,-4.668437013,-4.272652453,-0.116735466
123,0.4,0.434023256,-5.922101525,-4.479282508,-0.116780909
128,0.08,0.416675448,-4.721357035,-4.245047688,-0.116829308
320,0.05,0.412672007,-5.51482601,-3.995181885,-0.116856352
80,0.09,0.440537713,-5.17871688,-4.4689982,-0.116871696
325,0.01,0.407416303,-5.350457882,-3.977235506,-0.116897549
105,1,0.442027702,-5.118595402,-4.660662745,-0.11691746
105,1,0.442027702,-5.118595402,-4.660662745,-0.11691746
144,0.6,0.427052818,-5.520493141,-4.451332977,-0.116959404
63,0.2,0.49243623,-6.98193745,-4.892072479,-0.11706504
88,0.2,0.499545167,-6.968213265,-4.947025259,-0.117068593
190,1,0.414814852,-5.423249061,-4.206491776,-0.11708615
295,0.001,0.405874594,-5.224052755,-3.975543259,-0.117249654
132,0.09,0.427525287,-4.981774892,-4.289798567,-0.11726296
330,0.005,0.409653321,-5.416901005,-3.992903622,-0.117311779
390,0.05,0.413174741,-5.714582149,-3.997809936,-0.117369371
300,0.001,0.404066662,-5.280919875,-3.972281849,-0.117410906
300,0.01,0.407329037,-5.292435396,-3.989779055,-0.117438332
134,0.5,0.445476591,-5.427765423,-4.510604381,-0.117505021
78,0.4,0.496203395,-6.34821293,-5.192613207,-0.11751495
77,0.1,0.433526884,-5.256088064,-4.324501573,-0.117565421
116,0.5,0.434752453,-5.555061694,-4.527624907,-0.117616525
155,0.5,0.421410041,-5.831009619,-4.337113526,-0.117619293
138,0.3,0.436648799,-6.286234673,-4.521477542,-0.117698385
210,0.5,0.421111918,-5.809630964,-4.258073412,-0.117741458
88,0.3,0.474189714,-6.503133804,-4.813861409,-0.117746933
141,0.4,0.431330424,-5.90718252,-4.349032745,-0.117759839
125,0.5,0.440884069,-6.312606336,-4.627472183,-0.117763445
125,0.5,0.440884069,-6.312606336,-4.627472183,-0.117763445
103,0.1,0.454617432,-5.601972339,-4.433787256,-0.117889861
107,0.6,0.444609374,-5.310592548,-4.574382335,-0.117899512
305,0.005,0.402849299,-5.314727471,-3.991078079,-0.117912095
106,0.2,0.451423555,-5.771217466,-4.666237213,-0.11791849
325,0.005,0.404276925,-5.336436199,-3.995722719,-0.117938954
375,0.05,0.41564925,-5.775778954,-4.045091929,-0.117940862
119,0.3,0.446891283,-6.189406223,-4.555167128,-0.117961389
144,0.4,0.427968541,-6.143075549,-4.427328857,-0.118056985
102,0.5,0.458286331,-5.690082046,-4.764364625,-0.11808824
137,0.3,0.435938012,-5.674353567,-4.472124669,-0.118103215
113,0.09,0.43848308,-5.274397906,-4.488740555,-0.118123896
61,0.3,0.468254547,-7.119910589,-5.066414539,-0.11813209
255,1,0.409558381,-5.938509413,-4.188375412,-0.118213621
71,0.1,0.458493653,-5.882148648,-4.583588391,-0.11826985
92,0.4,0.465045725,-5.427631806,-4.928386925,-0.11837132
139,0.6,0.424876178,-5.675497213,-4.421775803,-0.118378281
100,0.3,0.463113783,-6.218178569,-4.806158291,-0.118419079
63,0.3,0.470147531,-7.073902142,-4.983717576,-0.118420033
124,0.4,0.444539518,-5.99882913,-4.562685324,-0.118441499
140,0.7,0.416167632,-5.474226753,-4.284005076,-0.118444326
67,0.5,0.485997658,-5.860889351,-5.247995294,-0.11846617
305,0.01,0.402262149,-5.336070178,-4.006090698,-0.118522311
170,0.5,0.415325524,-5.863667748,-4.457545673,-0.118523365
86,0.5,0.452073646,-5.989781432,-4.833815599,-0.118537091
94,0.2,0.484561185,-6.279624416,-5.007888211,-0.118691518
89,0.09,0.43528674,-5.367241293,-4.511314786,-0.118788395
127,0.09,0.431669713,-5.036667755,-4.38969041,-0.118835474
310,0.05,0.414037977,-5.575652156,-4.090575475,-0.118837891
270,0.05,0.402575837,-5.270758537,-3.982791295,-0.118844306
330,0.001,0.409867317,-5.418378695,-4.040094873,-0.118896797
133,0.7,0.417911195,-5.928287038,-4.489132961,-0.118906222
325,0.001,0.401121349,-5.335316173,-4.006275727,-0.118918294
245,0.5,0.43135576,-6.179718331,-4.399032734,-0.118921742
129,0.5,0.426975077,-5.516664082,-4.441353778,-0.118930726
140,0.8,0.399020885,-5.523068952,-4.207646793,-0.11894855
87,0.7,0.47862574,-5.10649002,-5.223430627,-0.118948637
106,0.4,0.417671743,-6.123856397,-4.535414912,-0.119067692
123,0.09,0.43373464,-5.114409892,-4.343243147,-0.119161321
139,0.4,0.434624657,-5.943250574,-4.551424132,-0.119308523
99,0.4,0.462823014,-5.969628216,-4.823126111,-0.119335859
84,0.4,0.477644581,-6.074055279,-5.079236992,-0.119398553
147,0.5,0.409310807,-5.821156998,-4.380789256,-0.119403462
100,0.09,0.43010727,-5.151706379,-4.398947965,-0.119421065
82,0.5,0.486320701,-5.901754889,-5.159078863,-0.119421176
129,0.8,0.418581291,-5.368079855,-4.429225946,-0.119440413
147,0.09,0.420225944,-5.321221433,-4.268375416,-0.119572064
67,0.1,0.43408979,-5.263429934,-4.501868962,-0.119647246
103,0.3,0.48080467,-6.021586587,-5.054326514,-0.119649539
101,0.3,0.456084085,-6.160412331,-4.77817108,-0.119688659
149,0.08,0.417008317,-5.154438869,-4.234918886,-0.119721909
95,0.2,0.487226534,-5.827028148,-5.050925647,-0.119787707
120,0.1,0.440877858,-5.478680534,-4.396636924,-0.119804019
120,0.1,0.440877858,-5.478680534,-4.396636924,-0.119804019
83,0.2,0.495140721,-6.07947445,-5.11575986,-0.119840803
92,0.1,0.426632321,-5.470262631,-4.387911431,-0.119944815
115,0.2,0.47126053,-6.07560535,-4.865304918,-0.119987595
65,0.3,0.471821103,-7.040088025,-5.022101669,-0.119994821
265,1,0.411442232,-5.685409445,-4.205474629,-0.120030209
131,0.6,0.436525658,-5.709413404,-4.448404606,-0.120081372
94,0.1,0.436008217,-5.735348211,-4.444882014,-0.120103056
290,1,0.413312068,-5.951037392,-4.185960671,-0.120127778
90,0.1,0.44738356,-5.816115903,-4.500204516,-0.120151912
90,0.1,0.44738356,-5.816115903,-4.500204516,-0.120151912
111,0.2,0.470961481,-6.024243907,-4.715533436,-0.120155094
315,1,0.420803355,-6.163211599,-4.255535428,-0.120182566
235,1,0.409230486,-5.753471349,-4.266825042,-0.120185249
190,0.5,0.412616364,-5.773443422,-4.324022792,-0.120230319
305,0.001,0.399417044,-5.317736161,-4.035418989,-0.120305981
128,0.3,0.440176421,-6.002146381,-4.705715507,-0.120340299
375,0.01,0.409631317,-5.773394143,-4.080132498,-0.120354968
90,0.3,0.486088553,-6.362181424,-5.034575144,-0.120381709
140,0.6,0.406126303,-5.483336894,-4.316240591,-0.120474882
143,0.7,0.404959511,-5.230495066,-4.216175179,-0.120502682
310,0.005,0.409200734,-5.5403182,-4.11105017,-0.120545571
143,0.5,0.410738358,-5.371455784,-4.405989268,-0.120566832
320,0.005,0.401485592,-5.472178416,-4.07635033,-0.120652443
72,0.2,0.48082381,-7.034559878,-4.94749758,-0.120698562
89,0.4,0.474425078,-6.004791286,-5.106095923,-0.120741232
78,0.09,0.44278182,-5.349748371,-4.442479203,-0.120750788
64,0.3,0.46392327,-7.45487716,-5.067525127,-0.120775719
120,0.2,0.455525308,-5.965961921,-4.757127153,-0.120854362
215,1,0.407129239,-5.457437992,-4.218978798,-0.120875769
87,0.5,0.46327298,-5.684111329,-5.078671927,-0.120910902
133,0.4,0.425279704,-6.15524823,-4.645088508,-0.120938538
102,0.2,0.477240006,-6.208835275,-5.02034137,-0.120961084
59,0.2,0.474230225,-6.789270629,-4.967835298,-0.121010882
140,0.5,0.411430598,-5.66878135,-4.426297178,-0.121014401
140,0.5,0.411430598,-5.66878135,-4.426297178,-0.121014401
320,0.01,0.402190482,-5.488655258,-4.087937414,-0.12106963
335,0.05,0.414182153,-5.691132537,-4.1289855,-0.12111539
310,0.01,0.408704975,-5.558282063,-4.12311821,-0.12118073
91,0.09,0.4313313,-5.084193514,-4.475185873,-0.121194725
375,0.001,0.405548359,-5.732898126,-4.079549773,-0.12119498
148,0.4,0.42964607,-5.912652561,-4.574883752,-0.121210639
142,0.09,0.408574884,-5.205942771,-4.242578854,-0.121283799
280,0.5,0.422440553,-6.237906422,-4.309960839,-0.121289194
160,0.5,0.41350612,-5.981088329,-4.449445026,-0.121334777
109,0.3,0.445209045,-5.779137198,-4.786053077,-0.121336419
135,0.7,0.408166939,-5.571548786,-4.326077183,-0.121352496
300,1,0.409780084,-6.133161776,-4.265391921,-0.121431118
380,0.05,0.414528992,-5.887911718,-4.156453345,-0.121465238
375,0.005,0.406637947,-5.742560172,-4.091514018,-0.121583455
129,0.2,0.459256246,-5.918607314,-4.795901536,-0.121610381
116,0.09,0.406433594,-4.876562191,-4.304884591,-0.121628737
83,0.7,0.469265029,-5.639704994,-5.194624839,-0.121651659
310,0.001,0.407405415,-5.535614395,-4.131259247,-0.121690006
133,0.6,0.420255789,-6.004296861,-4.563463453,-0.121715898
95,0.5,0.446974304,-5.485145478,-4.880770935,-0.121736745
95,0.5,0.446974304,-5.485145478,-4.880770935,-0.121736745
129,0.6,0.427013366,-5.398179294,-4.559035979,-0.121788662
78,0.3,0.483033217,-6.568335646,-5.2381656,-0.121790908
98,0.1,0.43962072,-5.586586304,-4.482408478,-0.121809651
325,1,0.414576335,-6.109893434,-4.249782594,-0.121843431
135,0.6,0.403251855,-5.710238393,-4.328211232,-0.121859238
109,0.4,0.420535745,-6.096450106,-4.605678983,-0.121861121
149,0.4,0.415814004,-5.731785297,-4.541154664,-0.121915329
395,0.05,0.404845909,-5.836128036,-4.137380503,-0.121973894
345,0.05,0.415709939,-5.748579846,-4.175090423,-0.121984624
385,0.05,0.405730238,-5.760024583,-4.137663703,-0.121994811
140,0.08,0.415102365,-5.102676808,-4.30815824,-0.122029952
114,0.1,0.433049117,-5.552980779,-4.495400402,-0.122053474
143,0.6,0.413310419,-5.348677496,-4.352700667,-0.12211741
116,0.3,0.416554385,-6.04967261,-4.588550515,-0.122187511
108,0.09,0.411386338,-4.886692688,-4.378982474,-0.122247042
350,0.05,0.409807619,-5.725227334,-4.121688375,-0.122264126
107,0.09,0.43311581,-5.045907294,-4.521060145,-0.122288707
365,0.05,0.411805296,-5.749774457,-4.1484471,-0.122349772
119,0.09,0.423101474,-5.267953111,-4.459590168,-0.122359856
135,0.5,0.394632908,-5.623505084,-4.326501037,-0.122362601
135,0.5,0.394632908,-5.623505084,-4.326501037,-0.122362601
110,0.4,0.423096851,-5.842027775,-4.632757114,-0.122397124
104,0.09,0.416687244,-5.116911887,-4.360601979,-0.122409449
295,1,0.412697877,-6.274931375,-4.29787424,-0.122460501
129,0.7,0.412458403,-5.540334429,-4.425235505,-0.122465877
106,0.09,0.416814291,-5.337353392,-4.441201317,-0.122467605
150,0.3,0.44435347,-6.17753961,-4.65490986,-0.122470716
73,0.4,0.479735003,-6.695433649,-5.342311946,-0.12249296
141,0.3,0.434308844,-5.917345281,-4.607514157,-0.12252156
390,0.01,0.407317141,-5.698191482,-4.118170897,-0.122570157
132,0.1,0.425135077,-5.305364937,-4.427412944,-0.122575342
195,0.5,0.420339402,-5.987185226,-4.409177728,-0.122575627
126,0.09,0.430340751,-5.328309752,-4.449087387,-0.12260255
95,0.4,0.450286816,-5.541168053,-5.016275929,-0.122660764
139,0.3,0.442369047,-6.103515368,-4.691930144,-0.122715565
148,0.5,0.418441466,-6.096401805,-4.528683203,-0.122736521
108,0.3,0.453676833,-5.886413925,-5.080052108,-0.122752718
320,0.001,0.39812639,-5.449798007,-4.102725433,-0.122755639
335,0.01,0.40657546,-5.637832738,-4.158841081,-0.12278021
84,0.1,0.425477276,-5.394763134,-4.471677882,-0.12278789
74,0.3,0.465401097,-6.51030619,-5.234662068,-0.122801722
133,0.5,0.422652126,-6.210994332,-4.575339266,-0.122804867
98,0.3,0.463740232,-6.217528876,-5.04631368,-0.122805802
345,0.01,0.411108374,-5.718293717,-4.208041105,-0.122821136
71,0.2,0.487669333,-6.95490818,-5.075918042,-0.12282476
65,0.2,0.479334443,-7.011636779,-5.027535477,-0.122832092
125,0.4,0.435248493,-6.563063158,-4.777914968,-0.12286828
270,0.001,0.396117616,-5.201996707,-4.091540686,-0.122899406
73,0.1,0.44760143,-5.886958236,-4.707260174,-0.122913575
270,0.01,0.396060278,-5.23379609,-4.078349695,-0.122939704
87,0.2,0.484530917,-6.246857536,-5.044552821,-0.122958571
75,0.4,0.484712514,-7.153931971,-5.29631717,-0.122986577
114,0.09,0.429871742,-5.432430772,-4.555257312,-0.123022126
345,0.005,0.411920708,-5.695508794,-4.218744525,-0.123097022
140,0.4,0.417713377,-5.951704945,-4.523838982,-0.123138224
74,0.4,0.492494082,-6.577380827,-5.350933413,-0.123173956
190,0.1,0.420536717,-5.624551193,-4.294552209,-0.123222473
175,0.5,0.412362912,-5.981628806,-4.423561184,-0.123264214
148,0.09,0.427645018,-5.548945235,-4.480444508,-0.12326736
124,0.09,0.432634696,-5.337784683,-4.525303937,-0.123273262
143,0.09,0.422671768,-5.223071345,-4.342311569,-0.123293252
270,0.005,0.395156026,-5.235986231,-4.113987716,-0.123304124
112,0.09,0.424078057,-5.247670036,-4.399643034,-0.123324701
109,0.9,0.392213541,-5.27652684,-4.346331816,-0.123351975
370,0.05,0.413302874,-5.876184914,-4.219253876,-0.123360719
145,0.09,0.403414535,-5.284215687,-4.324145229,-0.123365333
82,0.4,0.469519127,-6.54151725,-5.22351022,-0.123406985
97,0.2,0.470774302,-6.416290007,-4.991536412,-0.12346928
67,0.2,0.478237629,-6.680922639,-5.135563915,-0.123511556
77,0.7,0.476178648,-5.321610099,-5.226180296,-0.123545454
142,0.1,0.414938131,-5.322952108,-4.283745981,-0.123548696
205,0.5,0.415695084,-6.001050333,-4.402837676,-0.123588705
145,0.6,0.402702649,-5.380234348,-4.398697357,-0.123603323
350,0.005,0.401960447,-5.654589248,-4.131053154,-0.123684165
89,0.5,0.431870219,-6.18457441,-4.8829082,-0.123689883
340,0.05,0.409207071,-5.80858866,-4.185095364,-0.123697007
123,0.3,0.438649645,-5.94452801,-4.676844375,-0.123704707
73,0.09,0.455595105,-5.743005849,-4.687816095,-0.12370864
131,0.09,0.41598534,-5.360616829,-4.416250935,-0.123756488
108,0.1,0.412614208,-5.152178623,-4.398283314,-0.123775399
79,0.2,0.494083191,-6.336625398,-5.122520817,-0.123824873
105,0.2,0.477022219,-6.134780106,-5.043214808,-0.12385558
76,0.3,0.475651238,-7.229600239,-5.229433728,-0.123881652
147,0.4,0.421852527,-5.613830094,-4.630263553,-0.123946422
55,0.2,0.483098372,-7.114998286,-5.056474,-0.124005978
141,0.09,0.416983922,-5.124579892,-4.401396867,-0.124020762
76,0.1,0.43407419,-5.908214389,-4.585650151,-0.124041107
380,0.01,0.408047278,-5.87581452,-4.194272959,-0.124050171
355,0.05,0.406990276,-5.856087698,-4.173822492,-0.12406561
260,1,0.402029671,-5.839112251,-4.22067274,-0.124068222
146,0.09,0.410318247,-5.241298846,-4.331495033,-0.124118762
106,0.1,0.414978863,-5.709272169,-4.485168514,-0.124138699
180,0.5,0.426317436,-5.839541441,-4.545207021,-0.124142583
66,0.2,0.483233569,-7.277291068,-5.036584393,-0.124151305
67,0.3,0.465407346,-6.893806068,-5.22821966,-0.124214976
335,0.005,0.404451579,-5.596734119,-4.168348357,-0.124238866
350,0.01,0.402219241,-5.660556701,-4.152816463,-0.124285356
121,0.4,0.440203271,-6.121151517,-4.605882124,-0.124290494
53,0.2,0.493738931,-6.856599377,-5.024316256,-0.124354353
380,0.005,0.408259364,-5.866720035,-4.21075437,-0.124378837
112,0.3,0.461096137,-6.123947552,-4.839343086,-0.124383135
64,0.4,0.456362978,-7.009281686,-5.21847918,-0.124444894
390,0.005,0.407013473,-5.700383203,-4.172352221,-0.124458519
410,0.05,0.40845009,-5.902507401,-4.188145616,-0.124502137
145,0.3,0.413753456,-5.990013631,-4.48917608,-0.1245203
98,0.4,0.43903956,-5.761405392,-5.064384514,-0.124526247
385,0.01,0.401625235,-5.696386705,-4.163787194,-0.124556465
85,0.2,0.476735763,-6.800667854,-5.170206946,-0.124576121
235,0.5,0.41494847,-6.218469384,-4.410269245,-0.124627972
92,0.3,0.480822872,-6.07512236,-5.18892036,-0.124653955
83,0.09,0.433549075,-5.326824249,-4.703067808,-0.124666362
126,0.1,0.429764896,-5.458338733,-4.489556922,-0.124700116
240,1,0.406997852,-6.09878378,-4.311654103,-0.124734288
136,0.3,0.422501563,-6.213855126,-4.617340837,-0.124840185
123,0.1,0.442119291,-5.573202306,-4.458052035,-0.124849722
131,0.5,0.42843304,-5.886503328,-4.517088738,-0.124851777
385,0.005,0.401683618,-5.675424206,-4.161520199,-0.124857056
345,0.001,0.408451229,-5.691663573,-4.234424231,-0.124858876
144,0.08,0.422033146,-5.204893145,-4.478450629,-0.124871635
134,0.09,0.41202809,-4.986261238,-4.339800266,-0.124895114
56,0.2,0.474815924,-6.973283897,-5.050934728,-0.124904123
335,0.001,0.405689954,-5.610899637,-4.178156969,-0.12491216
340,0.005,0.405283514,-5.791442102,-4.219001678,-0.124968827
142,0.3,0.420188879,-6.083861281,-4.624119542,-0.125016015
320,1,0.41203429,-6.183169191,-4.399396002,-0.125030888
125,0.3,0.432250583,-6.733830208,-4.834726653,-0.125046744
350,0.001,0.400479437,-5.659795285,-4.160328206,-0.125081312
77,0.3,0.469052472,-6.651817827,-5.276588435,-0.125090622
425,0.05,0.412096405,-6.139747904,-4.222820492,-0.125095178
365,0.01,0.404240162,-5.693157269,-4.20486923,-0.125153721
140,0.3,0.421620179,-6.127025944,-4.56872452,-0.125242248
380,0.001,0.406442522,-5.858878899,-4.223390486,-0.125270905
60,0.3,0.464515562,-7.443107809,-5.134419682,-0.125303931
104,0.2,0.473687321,-6.124409626,-4.96747129,-0.125336851
150,0.09,0.427069729,-5.705090458,-4.459517749,-0.12542082
305,1,0.406567665,-6.208503608,-4.323472083,-0.125425674
400,0.05,0.403053982,-5.768237436,-4.168454834,-0.125439967
102,0.09,0.426754807,-5.226743961,-4.557020123,-0.125464388
143,0.1,0.420747378,-5.500985485,-4.36491439,-0.125489385
340,0.01,0.405598837,-5.786778576,-4.239937245,-0.125495483
116,0.1,0.417473325,-5.294803306,-4.444481007,-0.125497773
127,0.3,0.444886966,-6.242480217,-4.912255565,-0.12550653
138,0.1,0.409984169,-5.454396778,-4.38704847,-0.12551415
170,0.1,0.436663717,-5.798506757,-4.49491333,-0.1255197
103,0.2,0.467600384,-6.280871512,-4.978219448,-0.125527078
143,0.4,0.407158684,-5.987468342,-4.469207619,-0.125628083
62,0.2,0.461597591,-7.029341995,-5.130218684,-0.125634604
90,0.2,0.498794204,-6.909332127,-5.263669175,-0.125705471
405,0.05,0.411191177,-6.100363593,-4.273098326,-0.12572316
134,0.4,0.43101799,-5.96819873,-4.570851585,-0.125731616
113,0.2,0.476297825,-6.299601876,-5.008826538,-0.125816892
385,0.001,0.397187611,-5.650135092,-4.164584688,-0.125819427
260,0.5,0.407529426,-6.085171145,-4.335206587,-0.125822627
101,0.1,0.429182528,-5.424280557,-4.491472601,-0.125836334
265,0.5,0.409408645,-6.105577443,-4.39102715,-0.125904092
365,0.001,0.400510037,-5.636545959,-4.194015396,-0.125906764
285,1,0.396033919,-6.262692936,-4.308974152,-0.125957842
105,0.09,0.420459342,-5.323191131,-4.555769413,-0.125991213
75,0.1,0.443641799,-5.65805336,-4.705441161,-0.126002544
75,0.1,0.443641799,-5.65805336,-4.705441161,-0.126002544
165,0.5,0.413340867,-6.14594249,-4.602974883,-0.126095507
116,0.2,0.446258897,-5.909032314,-4.797778224,-0.126145016
95,0.09,0.428138043,-5.198461267,-4.571294841,-0.126145603
133,0.3,0.432451637,-6.455141888,-4.812310893,-0.126167844
375,1,0.413281111,-6.499342889,-4.356766202,-0.126177406
390,0.001,0.403700023,-5.689811623,-4.201219113,-0.126180613
155,0.1,0.423702013,-5.477580451,-4.393508721,-0.126192683
131,0.4,0.424707633,-6.216486156,-4.632743582,-0.126239569
390,1,0.413917107,-6.40049725,-4.340638904,-0.126340141
81,0.2,0.477615812,-7.179303845,-5.141806421,-0.126368455
107,0.1,0.434601015,-5.415873799,-4.601433651,-0.126434509
365,0.005,0.402600839,-5.66281139,-4.214062891,-0.126479483
113,0.1,0.443013184,-5.487569138,-4.676766205,-0.126480775
330,1,0.41085242,-6.23049167,-4.351894051,-0.126508076
119,0.2,0.447159358,-6.176459011,-4.811198669,-0.126545515
425,0.01,0.4091512,-6.11916328,-4.259500338,-0.126641232
121,0.5,0.424758175,-6.25237496,-4.658317941,-0.126686786
144,0.3,0.427894737,-6.410570553,-4.613667476,-0.126741286
107,0.3,0.440684264,-6.259773415,-4.897913576,-0.126783837
121,0.08,0.420077167,-5.331234167,-4.530723889,-0.126926337
275,0.5,0.411644439,-6.092389089,-4.465490761,-0.127071185
230,0.5,0.413736611,-6.11482221,-4.494970515,-0.127090456
70,0.2,0.466743098,-7.195333929,-5.11669588,-0.127091526
136,0.09,0.405974017,-5.388782169,-4.424077457,-0.127115035
118,0.3,0.435067614,-6.678304126,-4.907204365,-0.127120564
77,0.8,0.46972249,-5.494477062,-5.52479139,-0.127144451
131,0.3,0.426304492,-6.186817331,-4.720253231,-0.12715448
112,0.1,0.428577819,-5.551261722,-4.488263577,-0.12719104
290,0.5,0.412312536,-6.367383595,-4.394985955,-0.127194348
370,0.005,0.406853452,-5.860925508,-4.299623649,-0.127207136
149,0.3,0.425405133,-5.960510306,-4.692643711,-0.127264
370,0.01,0.404454515,-5.856191172,-4.294322625,-0.127333697
295,0.5,0.415389872,-6.589202471,-4.463768286,-0.127389892
133,0.09,0.415606722,-5.338585262,-4.53488863,-0.12746353
124,0.3,0.434875736,-6.442126156,-4.776703721,-0.127469378
425,0.005,0.40785032,-6.113213374,-4.279598075,-0.127472155
200,0.5,0.41151598,-5.866948375,-4.458785754,-0.127472454
225,1,0.394147929,-5.932035065,-4.377117998,-0.127499509
340,0.001,0.40376005,-5.802810685,-4.273944364,-0.127532797
78,0.1,0.44890879,-6.128013251,-4.611329992,-0.127572446
355,0.01,0.400444871,-5.827735267,-4.239590894,-0.127583938
135,0.2,0.412436132,-5.805877869,-4.633200463,-0.127699219
80,0.1,0.446178258,-5.625974136,-4.687037897,-0.127707028
80,0.1,0.446178258,-5.625974136,-4.687037897,-0.127707028
137,0.2,0.425033897,-6.079326788,-4.564296942,-0.127725224
139,0.1,0.423255883,-5.582606871,-4.45371208,-0.127737001
220,1,0.407272218,-6.081870969,-4.436936299,-0.127781731
119,0.1,0.425776238,-5.607424871,-4.590631088,-0.127842609
430,0.05,0.407865649,-6.212842832,-4.313418038,-0.127872558
60,0.2,0.475976161,-7.089428722,-5.082466123,-0.127966662
355,0.001,0.399196289,-5.776709937,-4.233737052,-0.127980587
250,0.5,0.414133538,-6.240363501,-4.473641526,-0.127989711
110,0.1,0.417494586,-5.309181638,-4.479938833,-0.127989724
110,0.1,0.417494586,-5.309181638,-4.479938833,-0.127989724
215,0.5,0.410436216,-6.145749285,-4.471947563,-0.127990926
360,0.05,0.407035855,-6.118542889,-4.280492396,-0.128027952
